"measurement" "activity" "subjectid" "averages"
"tBodyAccY" "WALKING_DOWNSTAIRS" 4 -0.00980200850666667
"tBodyAccY" "WALKING_DOWNSTAIRS" 5 -0.00850107533191489
"tBodyAccY" "WALKING_DOWNSTAIRS" 6 -0.019536840063125
"tBodyAccY" "WALKING_DOWNSTAIRS" 7 -0.0166332372978723
"tBodyAccY" "WALKING_DOWNSTAIRS" 8 -0.0211058674973684
"tBodyAccY" "WALKING_DOWNSTAIRS" 9 -0.0203994269075476
"tBodyAccY" "WALKING_DOWNSTAIRS" 10 -0.0200050770710526
"tBodyAccY" "WALKING_DOWNSTAIRS" 11 -0.0178097721219565
"tBodyAccY" "WALKING_DOWNSTAIRS" 12 -0.018084266865793
"tBodyAccY" "WALKING_DOWNSTAIRS" 13 -0.0143723839108511
"tBodyAccY" "WALKING_DOWNSTAIRS" 14 -0.0200141413657778
"tBodyAccY" "WALKING_DOWNSTAIRS" 15 -0.00563047804309524
"tBodyAccY" "WALKING_DOWNSTAIRS" 16 -0.0183898583787234
"tBodyAccY" "WALKING_DOWNSTAIRS" 17 -0.0167359404347826
"tBodyAccY" "WALKING_DOWNSTAIRS" 18 -0.0168666920221818
"tBodyAccY" "WALKING_DOWNSTAIRS" 19 -0.0145942275069487
"tBodyAccY" "WALKING_DOWNSTAIRS" 20 -0.00964120773155556
"tBodyAccY" "WALKING_DOWNSTAIRS" 21 -0.0173195390157778
"tBodyAccY" "WALKING_DOWNSTAIRS" 22 -0.0197999371686389
"tBodyAccY" "WALKING_DOWNSTAIRS" 23 -0.0162111457238889
"tBodyAccY" "WALKING_DOWNSTAIRS" 24 -0.0145730348310909
"tBodyAccY" "WALKING_DOWNSTAIRS" 25 -0.0210170522987931
"tBodyAccY" "WALKING_DOWNSTAIRS" 26 -0.01262580966778
"tBodyAccY" "WALKING_DOWNSTAIRS" 27 -0.0135564467159091
"tBodyAccY" "WALKING_DOWNSTAIRS" 28 -0.0220230465913043
"tBodyAccY" "WALKING_DOWNSTAIRS" 29 -0.01494121505625
"tBodyAccY" "WALKING_DOWNSTAIRS" 30 -0.0174383900204839
"tBodyAccY" "SITTING" 1 -0.00130828765170213
"tBodyAccY" "SITTING" 2 -0.0156879937282609
"tBodyAccY" "SITTING" 3 -0.00350299841730769
"tBodyAccY" "SITTING" 4 -0.007163065158
"tBodyAccY" "SITTING" 5 -0.00990083527045455
"tBodyAccY" "SITTING" 6 -0.0145911615290909
"tBodyAccY" "SITTING" 7 -0.01461097580375
"tBodyAccY" "SITTING" 8 -0.00672550621304348
"tBodyAccY" "SITTING" 9 -0.02701677698
"tBodyAccY" "SITTING" 10 -0.015042681852037
"tBodyAccY" "SITTING" 11 -0.0149195616754717
"tBodyAccY" "SITTING" 12 -0.0157892988523529
"tBodyAccY" "SITTING" 13 -0.00587732936326531
"tBodyAccY" "SITTING" 14 -0.00870565463888889
"tBodyAccY" "SITTING" 15 -0.0117188472271186
"tBodyAccY" "SITTING" 16 -0.0102497939956522
"tBodyAccY" "SITTING" 17 -0.014156274084375
"tBodyAccY" "SITTING" 18 -0.0128691279736842
"tBodyAccY" "SITTING" 19 -0.016739260030137
"tBodyAccY" "SITTING" 20 -0.0147229305131818
"tBodyAccY" "SITTING" 21 -0.0144009705494118
"tBodyAccY" "SITTING" 22 -0.0123468446419355
"tBodyAccY" "SITTING" 23 -0.0133945015676471
"tBodyAccY" "SITTING" 24 -0.0131255097938235
"tBodyAccY" "SITTING" 25 -0.0147696808030769
"tBodyAccY" "SITTING" 26 -0.00713364541358974
"tBodyAccY" "SITTING" 27 -0.0155269799285714
"tBodyAccY" "SITTING" 28 -0.0185404441258333
"tBodyAccY" "SITTING" 29 -0.016630680375
"tBodyAccY" "SITTING" 30 -0.00804731295322581
"tBodyAccY" "STANDING" 1 -0.0161375901037736
"tBodyAccY" "STANDING" 2 -0.0184208270166667
"tBodyAccY" "STANDING" 3 -0.0143376555065574
"tBodyAccY" "STANDING" 4 -0.00948911098553571
"tBodyAccY" "STANDING" 5 -0.00700418554517857
"tBodyAccY" "STANDING" 6 -0.0181236327175439
"tBodyAccY" "STANDING" 7 -0.0145740341037736
"tBodyAccY" "STANDING" 8 -0.0148113067148148
"tBodyAccY" "STANDING" 9 -0.0200454954022222
"tBodyAccY" "STANDING" 10 -0.0155418603409091
"tBodyAccY" "STANDING" 11 -0.0171990886595745
"tBodyAccY" "STANDING" 12 -0.0169002543196721
"tBodyAccY" "STANDING" 13 -0.0167891993964912
"tBodyAccY" "STANDING" 14 -0.01520781344
"tBodyAccY" "STANDING" 15 -0.0183516360396226
"tBodyAccY" "STANDING" 16 -0.0165999672935897
"tBodyAccY" "STANDING" 17 -0.0174120064169231
"tBodyAccY" "STANDING" 18 -0.0166353518150685
"tBodyAccY" "STANDING" 19 -0.0154244056945205
"tBodyAccY" "STANDING" 20 -0.0180695049161644
"tBodyAccY" "STANDING" 21 -0.0167084730205618
"tBodyAccY" "STANDING" 22 -0.0158563207496825
"tBodyAccY" "STANDING" 23 -0.0177475547867647
"tBodyAccY" "STANDING" 24 -0.0144785340348986
"tBodyAccY" "STANDING" 25 -0.0163569730274324
"tBodyAccY" "STANDING" 26 -0.0166608306652703
"tBodyAccY" "STANDING" 27 -0.016593236445
"tBodyAccY" "STANDING" 28 -0.0172635124672152
"tBodyAccY" "STANDING" 29 -0.0172605869061538
"tBodyAccY" "STANDING" 30 -0.0170163887813559
"tBodyAccY" "LAYING" 1 -0.0405139534294
"tBodyAccY" "LAYING" 2 -0.0181587397583333
"tBodyAccY" "LAYING" 3 -0.0189556785048387
"tBodyAccY" "LAYING" 4 -0.0150031841055556
"tBodyAccY" "LAYING" 5 -0.0183042123269231
"tBodyAccY" "LAYING" 6 -0.0102529170561404
"tBodyAccY" "LAYING" 7 -0.0204411516884615
"tBodyAccY" "LAYING" 8 -0.0212281733881481
"tBodyAccY" "LAYING" 9 -0.020526821662
"tBodyAccY" "LAYING" 10 -0.024294484137931
"tBodyAccY" "LAYING" 11 -0.0176598052315789
"tBodyAccY" "LAYING" 12 -0.0175203917146667
"tBodyAccY" "LAYING" 13 -0.020440454366129
"tBodyAccY" "LAYING" 14 -0.0113424652490196
"tBodyAccY" "LAYING" 15 -0.0166296542054167
"tBodyAccY" "LAYING" 16 -0.0166103510562857
"tBodyAccY" "LAYING" 17 -0.0168462006729577
"tBodyAccY" "LAYING" 18 -0.0173937684615385
"tBodyAccY" "LAYING" 19 -0.0171426864421687
"tBodyAccY" "LAYING" 20 -0.0144406281132353
"tBodyAccY" "LAYING" 21 -0.0184233048415556
"tBodyAccY" "LAYING" 22 -0.0142629864502778
"tBodyAccY" "LAYING" 23 -0.0216553835833333
"tBodyAccY" "LAYING" 24 -0.0173555210111111
"tBodyAccY" "LAYING" 25 -0.0188943663671233
"tBodyAccY" "LAYING" 26 -0.0191895728026316
"tBodyAccY" "LAYING" 27 -0.0179867611216216
"tBodyAccY" "LAYING" 28 -0.0167537858225
"tBodyAccY" "LAYING" 29 -0.0171965484202899
"tBodyAccY" "LAYING" 30 -0.0194494098614286
"tBodyAccZ" "WALKING" 1 -0.111148103547368
"tBodyAccZ" "WALKING" 2 -0.105500357966102
"tBodyAccZ" "WALKING" 3 -0.112674859827586
"tBodyAccZ" "WALKING" 4 -0.11140306485
"tBodyAccZ" "WALKING" 5 -0.107741776464286
"tBodyAccZ" "WALKING" 6 -0.110303165877193
"tBodyAccZ" "WALKING" 7 -0.110912234947368
"tBodyAccZ" "WALKING" 8 -0.107252090833333
"tBodyAccZ" "WALKING" 9 -0.110820512307692
"tBodyAccZ" "WALKING" 10 -0.109057512132075
"tBodyAccZ" "WALKING" 11 -0.106096304033898
"tBodyAccZ" "WALKING" 12 -0.10316110632
"tBodyAccZ" "WALKING" 13 -0.111431456192982
"tBodyAccZ" "WALKING" 14 -0.106756369135593
"tBodyAccZ" "WALKING" 15 -0.107621819518519
"tBodyAccZ" "WALKING" 16 -0.108804049803922
"tBodyAccZ" "WALKING" 17 -0.109792122032787
"tBodyAccZ" "WALKING" 18 -0.104218315464286
"tBodyAccZ" "WALKING" 19 -0.122736673192308
"tBodyAccZ" "WALKING" 20 -0.113539477098039
"tBodyAccZ" "WALKING" 21 -0.104319332403846
"tBodyAccZ" "WALKING" 22 -0.107112510934783
"tBodyAccZ" "WALKING" 23 -0.113382994084746
"tBodyAccZ" "WALKING" 24 -0.110595952913793
"tBodyAccZ" "WALKING" 25 -0.108737636297297
"tBodyAccZ" "WALKING" 26 -0.108927011474576
"tBodyAccZ" "WALKING" 27 -0.112822289263158
"tBodyAccZ" "WALKING" 28 -0.103714705396296
"tBodyAccZ" "WALKING" 29 -0.106632427301887
"tBodyAccZ" "WALKING" 30 -0.0986247068969231
"tBodyAccZ" "WALKING_UPSTAIRS" 1 -0.0973020020943396
"tBodyAccZ" "WALKING_UPSTAIRS" 2 -0.152513899520833
"tBodyAccZ" "WALKING_UPSTAIRS" 3 -0.110064863437288
"tBodyAccZ" "WALKING_UPSTAIRS" 4 -0.114219455519231
"tBodyAccZ" "WALKING_UPSTAIRS" 5 -0.107471453914894
"tBodyAccZ" "WALKING_UPSTAIRS" 6 -0.122082438784314
"tBodyAccZ" "WALKING_UPSTAIRS" 7 -0.143769688803922
"tBodyAccZ" "WALKING_UPSTAIRS" 8 -0.11512211995122
"tBodyAccZ" "WALKING_UPSTAIRS" 9 -0.125219003959184
"tBodyAccZ" "WALKING_UPSTAIRS" 10 -0.118180420834043
"tBodyAccZ" "WALKING_UPSTAIRS" 11 -0.106797216481481
"tBodyAccZ" "WALKING_UPSTAIRS" 12 -0.107339730115385
"tBodyAccZ" "WALKING_UPSTAIRS" 13 -0.125767265890909
"tBodyAccZ" "WALKING_UPSTAIRS" 14 -0.112279688983333
"tBodyAccZ" "WALKING_UPSTAIRS" 15 -0.116952464895833
"tBodyAccZ" "WALKING_UPSTAIRS" 16 -0.124074517745098
"tBodyAccZ" "WALKING_UPSTAIRS" 17 -0.121290442104167
"tBodyAccZ" "WALKING_UPSTAIRS" 18 -0.112655891327586
"tBodyAccZ" "WALKING_UPSTAIRS" 19 -0.151054607725
"tBodyAccZ" "WALKING_UPSTAIRS" 20 -0.121023947784314
"tBodyAccZ" "WALKING_UPSTAIRS" 21 -0.125414265340426
"tBodyAccZ" "WALKING_UPSTAIRS" 22 -0.117550861738095
"tBodyAccZ" "WALKING_UPSTAIRS" 23 -0.126890616782353
"tBodyAccZ" "WALKING_UPSTAIRS" 24 -0.114248610966102
"tBodyAccZ" "WALKING_UPSTAIRS" 25 -0.126210440292308
"tBodyAccZ" "WALKING_UPSTAIRS" 26 -0.121943461236364
"tBodyAccZ" "WALKING_UPSTAIRS" 27 -0.123530438196078
"tBodyAccZ" "WALKING_UPSTAIRS" 28 -0.121514025692157
"tBodyAccZ" "WALKING_UPSTAIRS" 29 -0.118000587840816
"tBodyAccZ" "WALKING_UPSTAIRS" 30 -0.124697493775385
"tBodyAccZ" "WALKING_DOWNSTAIRS" 1 -0.107566190908163
"tBodyAccZ" "WALKING_DOWNSTAIRS" 2 -0.116812942382979
"tBodyAccZ" "WALKING_DOWNSTAIRS" 3 -0.116139842908163
"tBodyAccZ" "WALKING_DOWNSTAIRS" 4 -0.1067775246
"tBodyAccZ" "WALKING_DOWNSTAIRS" 5 -0.100319930659574
"tBodyAccZ" "WALKING_DOWNSTAIRS" 6 -0.107209356208333
"tBodyAccZ" "WALKING_DOWNSTAIRS" 7 -0.096938308587234
"tBodyAccZ" "WALKING_DOWNSTAIRS" 8 -0.107598135394737
"tBodyAccZ" "WALKING_DOWNSTAIRS" 9 -0.0910278793952381
"tBodyAccZ" "WALKING_DOWNSTAIRS" 10 -0.110848597247368
"tBodyAccZ" "WALKING_DOWNSTAIRS" 11 -0.111070149978261
"tBodyAccZ" "WALKING_DOWNSTAIRS" 12 -0.10955593226087
"tBodyAccZ" "WALKING_DOWNSTAIRS" 13 -0.101993941531915
"tBodyAccZ" "WALKING_DOWNSTAIRS" 14 -0.0928330165533333
"tBodyAccZ" "WALKING_DOWNSTAIRS" 15 -0.110526066428571
"tBodyAccZ" "WALKING_DOWNSTAIRS" 16 -0.119873705148936
"tBodyAccZ" "WALKING_DOWNSTAIRS" 17 -0.0892432745173913
"tBodyAccZ" "WALKING_DOWNSTAIRS" 18 -0.1033908092
"tBodyAccZ" "WALKING_DOWNSTAIRS" 19 -0.133695240660974
"tBodyAccZ" "WALKING_DOWNSTAIRS" 20 -0.104602925937778
"tBodyAccZ" "WALKING_DOWNSTAIRS" 21 -0.09816866218
"tBodyAccZ" "WALKING_DOWNSTAIRS" 22 -0.1074157796
"tBodyAccZ" "WALKING_DOWNSTAIRS" 23 -0.0988123712574074
"tBodyAccZ" "WALKING_DOWNSTAIRS" 24 -0.104818820272727
"tBodyAccZ" "WALKING_DOWNSTAIRS" 25 -0.107192376965517
"tBodyAccZ" "WALKING_DOWNSTAIRS" 26 -0.1064396194
"tBodyAccZ" "WALKING_DOWNSTAIRS" 27 -0.112837694688636
"tBodyAccZ" "WALKING_DOWNSTAIRS" 28 -0.10858897408913
"tBodyAccZ" "WALKING_DOWNSTAIRS" 29 -0.0981339984895833
"tBodyAccZ" "WALKING_DOWNSTAIRS" 30 -0.0999781422322581
"tBodyAccZ" "SITTING" 1 -0.104544182255319
"tBodyAccZ" "SITTING" 2 -0.109218272456522
"tBodyAccZ" "SITTING" 3 -0.0983579203269231
"tBodyAccZ" "SITTING" 4 -0.10587459588
"tBodyAccZ" "SITTING" 5 -0.108540300265909
"tBodyAccZ" "SITTING" 6 -0.110127728709091
"tBodyAccZ" "SITTING" 7 -0.122464597625
"tBodyAccZ" "SITTING" 8 -0.104461049130435
"tBodyAccZ" "SITTING" 9 -0.07537846886
"tBodyAccZ" "SITTING" 10 -0.104253238796296
"tBodyAccZ" "SITTING" 11 -0.112840218339623
"tBodyAccZ" "SITTING" 12 -0.106307228960784
"tBodyAccZ" "SITTING" 13 -0.0972465110836735
"tBodyAccZ" "SITTING" 14 -0.100401490425926
"tBodyAccZ" "SITTING" 15 -0.11366125320339
"tBodyAccZ" "SITTING" 16 -0.0891404038405797
"tBodyAccZ" "SITTING" 17 -0.11362408509375
"tBodyAccZ" "SITTING" 18 -0.111904775824561
"tBodyAccZ" "SITTING" 19 -0.10870765430137
"tBodyAccZ" "SITTING" 20 -0.108369634515152
"tBodyAccZ" "SITTING" 21 -0.112057887741176
"tBodyAccZ" "SITTING" 22 -0.105827369516129
"tBodyAccZ" "SITTING" 23 -0.103808679294118
"tBodyAccZ" "SITTING" 24 -0.103041061426471
"tBodyAccZ" "SITTING" 25 -0.109160440476923
"tBodyAccZ" "SITTING" 26 -0.0974448692333333
"tBodyAccZ" "SITTING" 27 -0.105521912588571
"tBodyAccZ" "SITTING" 28 -0.111517939555556
"tBodyAccZ" "SITTING" 29 -0.1104118192
"tBodyAccZ" "SITTING" 30 -0.099515446133871
"tBodyAccZ" "STANDING" 1 -0.110601817735849
"tBodyAccZ" "STANDING" 2 -0.105908536055556
"tBodyAccZ" "STANDING" 3 -0.101621722633148
"tBodyAccZ" "STANDING" 4 -0.0961574905535714
"tBodyAccZ" "STANDING" 5 -0.102171095696429
"tBodyAccZ" "STANDING" 6 -0.112172831947368
"tBodyAccZ" "STANDING" 7 -0.0997778303207547
"tBodyAccZ" "STANDING" 8 -0.106114996837037
"tBodyAccZ" "STANDING" 9 -0.0952747481333333
"tBodyAccZ" "STANDING" 10 -0.107964083931818
"tBodyAccZ" "STANDING" 11 -0.108686630425532
"tBodyAccZ" "STANDING" 12 -0.105526999754098
"tBodyAccZ" "STANDING" 13 -0.112124137754386
"tBodyAccZ" "STANDING" 14 -0.103817701790667
"tBodyAccZ" "STANDING" 15 -0.105910832679245
"tBodyAccZ" "STANDING" 16 -0.103657729076923
"tBodyAccZ" "STANDING" 17 -0.111432145565
"tBodyAccZ" "STANDING" 18 -0.108453355945205
"tBodyAccZ" "STANDING" 19 -0.10904190460274
"tBodyAccZ" "STANDING" 20 -0.100402759931507
"tBodyAccZ" "STANDING" 21 -0.110417855808989
"tBodyAccZ" "STANDING" 22 -0.104967423820635
"tBodyAccZ" "STANDING" 23 -0.1105970177575
"tBodyAccZ" "STANDING" 24 -0.108222553855072
"tBodyAccZ" "STANDING" 25 -0.107352957594595
"tBodyAccZ" "STANDING" 26 -0.110237796416216
"tBodyAccZ" "STANDING" 27 -0.107835818025
"tBodyAccZ" "STANDING" 28 -0.106579385202532
"tBodyAccZ" "STANDING" 29 -0.108659067476923
"tBodyAccZ" "STANDING" 30 -0.108756209835593
"tBodyAccZ" "LAYING" 1 -0.11320355358
"tBodyAccZ" "LAYING" 2 -0.107245610416667
"tBodyAccZ" "LAYING" 3 -0.101300477506452
"tBodyAccZ" "LAYING" 4 -0.110688150314815
"tBodyAccZ" "LAYING" 5 -0.107937603673077
"tBodyAccZ" "LAYING" 6 -0.133119570368421
"tBodyAccZ" "LAYING" 7 -0.101361036576923
"tBodyAccZ" "LAYING" 8 -0.102245365611111
"tBodyAccZ" "LAYING" 9 -0.10754972144
"tBodyAccZ" "LAYING" 10 -0.117168642362069
"tBodyAccZ" "LAYING" 11 -0.108786578070175
"tBodyAccZ" "LAYING" 12 -0.108160125666667
"tBodyAccZ" "LAYING" 13 -0.104331864532258
"tBodyAccZ" "LAYING" 14 -0.0868333315509804
"tBodyAccZ" "LAYING" 15 -0.118530240291667
"tBodyAccZ" "LAYING" 16 -0.107310493242857
"tBodyAccZ" "LAYING" 17 -0.107006279704225
"tBodyAccZ" "LAYING" 18 -0.107698927907692
"tBodyAccZ" "LAYING" 19 -0.10898146186747
"tBodyAccZ" "LAYING" 20 -0.104274322538235
"tBodyAccZ" "LAYING" 21 -0.103253832233333
"tBodyAccZ" "LAYING" 22 -0.110800924652778
"tBodyAccZ" "LAYING" 23 -0.104256776291667
"tBodyAccZ" "LAYING" 24 -0.107236237236111
"tBodyAccZ" "LAYING" 25 -0.100428830260274
"tBodyAccZ" "LAYING" 26 -0.105002540289474
"tBodyAccZ" "LAYING" 27 -0.107699732837838
"tBodyAccZ" "LAYING" 28 -0.1083448529625
"tBodyAccZ" "LAYING" 29 -0.109462068173913
"tBodyAccZ" "LAYING" 30 -0.1036581505
"tBodyGyroJerkMag" "WALKING" 1 -0.298703679084211
"tBodyGyroJerkMag" "WALKING" 2 -0.547911950338983
"tBodyGyroJerkMag" "WALKING" 3 -0.566135217931034
"tBodyGyroJerkMag" "WALKING" 4 -0.6813040365
"tBodyGyroJerkMag" "WALKING" 5 -0.444532485357143
"tBodyGyroJerkMag" "WALKING" 6 -0.321290483140351
"tBodyGyroJerkMag" "WALKING" 7 -0.300022779964912
"tBodyGyroJerkMag" "WALKING" 8 -0.339129269583333
"tBodyGyroJerkMag" "WALKING" 9 -0.510253995769231
"tBodyGyroJerkMag" "WALKING" 10 -0.440363636603774
"tBodyGyroJerkMag" "WALKING" 11 -0.63073270559322
"tBodyGyroJerkMag" "WALKING" 12 -0.5174937754
"tBodyGyroJerkMag" "WALKING" 13 -0.303508210175439
"tBodyGyroJerkMag" "WALKING" 14 -0.519895046779661
"tBodyGyroJerkMag" "WALKING" 15 -0.543979500555556
"tBodyGyroJerkMag" "WALKING" 16 -0.671541834117647
"tBodyGyroJerkMag" "WALKING" 17 -0.517167440655738
"tBodyGyroJerkMag" "WALKING" 18 -0.636485896964286
"tBodyGyroJerkMag" "WALKING" 19 -0.164699977592308
"tBodyGyroJerkMag" "WALKING" 20 -0.194893253196078
"tBodyGyroJerkMag" "WALKING" 21 -0.426930725
"tBodyGyroJerkMag" "WALKING" 22 -0.461999528913043
"tBodyGyroJerkMag" "WALKING" 23 0.0115305410508475
"tBodyGyroJerkMag" "WALKING" 24 -0.507824745862069
"tBodyGyroJerkMag" "WALKING" 25 -0.678466069054054
"tBodyGyroJerkMag" "WALKING" 26 -0.51239882559322
"tBodyGyroJerkMag" "WALKING" 27 -0.562587199473684
"tBodyGyroJerkMag" "WALKING" 28 -0.546248758518519
"tBodyGyroJerkMag" "WALKING" 29 -0.506242118113208
"tBodyGyroJerkMag" "WALKING" 30 -0.472068729846154
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 1 -0.59488286509434
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 2 -0.572816438541667
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 3 -0.658861401355932
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 4 -0.686978374423077
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 5 -0.47348816787234
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 6 -0.342895367921569
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 7 -0.661969771960784
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 8 -0.400664014146341
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 9 -0.672840561836735
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 10 -0.523462968510638
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 11 -0.757314813888889
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 12 -0.674972132307692
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 13 -0.631964902181818
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 14 -0.399921949557407
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 15 -0.663637117708333
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 16 -0.737705162156863
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 17 -0.637367490625
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 18 -0.781652689310345
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 19 -0.372790526575
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 20 -0.37192841627451
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 21 -0.577935642978723
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 22 -0.568111869047619
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 23 -0.504367150588235
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 24 -0.658751629152542
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 25 -0.777106026615385
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 26 -0.648099850181818
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 27 -0.699895090784314
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 28 -0.620279797647059
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 29 -0.617340803061225
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 30 -0.718780256769231
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 1 -0.295463843346939
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 2 -0.410872671489362
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 3 -0.508567577142857
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 4 -0.592843014888889
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 5 -0.39719562106383
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 6 -0.0829366854166667
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 7 -0.399229959148936
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 8 -0.126189142894737
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 9 -0.469028434047619
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 10 -0.401854311315789
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 11 -0.599294760652174
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 12 -0.442831079130435
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 13 -0.323552439276596
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 14 -0.275120883488889
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 15 -0.509466648095238
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 16 -0.590896636382979
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 17 -0.540325787826087
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 18 -0.701663073636364
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 19 0.0875816618205128
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 20 -0.268183423577778
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 21 -0.452828682444444
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 22 -0.459579670833333
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 23 -0.0463117766203704
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 24 -0.497152238363636
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 25 -0.664713625172414
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 26 -0.4187798104
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 27 -0.440546586136364
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 28 -0.340417305565217
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 29 -0.539174456458333
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 30 -0.574337006451613
"tBodyGyroJerkMag" "SITTING" 1 -0.991976341276596
"tBodyGyroJerkMag" "SITTING" 2 -0.991081493913043
"tBodyGyroJerkMag" "SITTING" 3 -0.977998051923077
"tBodyGyroJerkMag" "SITTING" 4 -0.9804904618
"tBodyGyroJerkMag" "SITTING" 5 -0.973848287045455
"tBodyGyroJerkMag" "SITTING" 6 -0.962929227818182
"tBodyGyroJerkMag" "SITTING" 7 -0.981665122291667
"tBodyGyroJerkMag" "SITTING" 8 -0.991807428043478
"tBodyGyroJerkMag" "SITTING" 9 -0.9733641366
"tBodyGyroJerkMag" "SITTING" 10 -0.993707487592593
"tBodyGyroJerkMag" "SITTING" 11 -0.989519031132076
"tBodyGyroJerkMag" "SITTING" 12 -0.980392337647059
"tBodyGyroJerkMag" "SITTING" 13 -0.992604304489796
"tBodyGyroJerkMag" "SITTING" 14 -0.988317606666667
"tBodyGyroJerkMag" "SITTING" 15 -0.992188893898305
"tBodyGyroJerkMag" "SITTING" 16 -0.992444606231884
"tBodyGyroJerkMag" "SITTING" 17 -0.996334795
"tBodyGyroJerkMag" "SITTING" 18 -0.994873439824561
"tBodyGyroJerkMag" "SITTING" 19 -0.989450316575342
"tBodyGyroJerkMag" "SITTING" 20 -0.983010276060606
"tBodyGyroJerkMag" "SITTING" 21 -0.990307349882353
"tBodyGyroJerkMag" "SITTING" 22 -0.98547603483871
"tBodyGyroJerkMag" "SITTING" 23 -0.986514066029412
"tBodyGyroJerkMag" "SITTING" 24 -0.991306424705882
"tBodyGyroJerkMag" "SITTING" 25 -0.99286465
"tBodyGyroJerkMag" "SITTING" 26 -0.994466446282051
"tBodyGyroJerkMag" "SITTING" 27 -0.994034710714286
"tBodyGyroJerkMag" "SITTING" 28 -0.981213159305556
"tBodyGyroJerkMag" "SITTING" 29 -0.995392308166667
"tBodyGyroJerkMag" "SITTING" 30 -0.993737388225806
"tBodyGyroJerkMag" "STANDING" 1 -0.994966790566038
"tBodyGyroJerkMag" "STANDING" 2 -0.983951904259259
"tBodyGyroJerkMag" "STANDING" 3 -0.962339339672131
"tBodyGyroJerkMag" "STANDING" 4 -0.967614073928571
"tBodyGyroJerkMag" "STANDING" 5 -0.958405900892857
"tBodyGyroJerkMag" "STANDING" 6 -0.963406222982456
"tBodyGyroJerkMag" "STANDING" 7 -0.977377083018868
"tBodyGyroJerkMag" "STANDING" 8 -0.987580587777778
"tBodyGyroJerkMag" "STANDING" 9 -0.969824044222222
"tBodyGyroJerkMag" "STANDING" 10 -0.971637661590909
"tBodyGyroJerkMag" "STANDING" 11 -0.993428183617021
